gene	spkg_name	filepath	description
phrog_32829	phrog_32829	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32829.hmm	tail fiber protein
phrog_32885	phrog_32885	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32885.hmm	tail length tape measure protein
phrog_32894	phrog_32894	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32894.hmm	tail fiber protein
phrog_32933	phrog_32933	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32933.hmm	tail spike protein
phrog_32946	phrog_32946	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32946.hmm	tail protein
phrog_32965	phrog_32965	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_32965.hmm	virion structural protein
phrog_33048	phrog_33048	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33048.hmm	major head protein
phrog_33083	phrog_33083	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33083.hmm	endolysin
phrog_33098	phrog_33098	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33098.hmm	baseplate hub and tail lysozyme
phrog_33119	phrog_33119	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33119.hmm	long tail fiber protein distal subunit
phrog_33132	phrog_33132	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33132.hmm	DNA primase
phrog_33134	phrog_33134	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33134.hmm	terminase large subunit
phrog_33155	phrog_33155	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33155.hmm	HNH endonuclease
phrog_33171	phrog_33171	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33171.hmm	virion structural protein
phrog_33183	phrog_33183	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33183.hmm	tail protein
phrog_33192	phrog_33192	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33192.hmm	head protein
phrog_33196	phrog_33196	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33196.hmm	tail assembly chaperone
phrog_33207	phrog_33207	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33207.hmm	metallo-endopeptidase
phrog_33244	phrog_33244	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33244.hmm	tail fiber protein
phrog_33260	phrog_33260	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33260.hmm	minor tail protein
phrog_33277	phrog_33277	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33277.hmm	ParB-like partition protein
phrog_33290	phrog_33290	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33290.hmm	ParB-like partition nuclease
phrog_33320	phrog_33320	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33320.hmm	tail fiber protein
phrog_33334	phrog_33334	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33334.hmm	portal protein
phrog_33349	phrog_33349	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33349.hmm	ATPase
phrog_33360	phrog_33360	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33360.hmm	tail length tape measure protein
phrog_33372	phrog_33372	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33372.hmm	tail assembly chaperone
phrog_33376	phrog_33376	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33376.hmm	translation repressor
phrog_33406	phrog_33406	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33406.hmm	tail fiber protein
phrog_33410	phrog_33410	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33410.hmm	terminase small subunit
phrog_33450	phrog_33450	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33450.hmm	tail fiber protein
phrog_33457	phrog_33457	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33457.hmm	minor tail protein
phrog_33459	phrog_33459	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33459.hmm	HNH endonuclease
phrog_33493	phrog_33493	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33493.hmm	tail assembly chaperone
phrog_33551	phrog_33551	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33551.hmm	Ig domain containing protein
phrog_33554	phrog_33554	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33554.hmm	HNH endonuclease
phrog_33625	phrog_33625	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33625.hmm	holin
phrog_33635	phrog_33635	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33635.hmm	endonuclease
phrog_33642	phrog_33642	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33642.hmm	tail fiber assembly
phrog_33677	phrog_33677	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33677.hmm	head maturation protease
phrog_33679	phrog_33679	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33679.hmm	endolysin
phrog_33693	phrog_33693	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33693.hmm	portal protein
phrog_33703	phrog_33703	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33703.hmm	endolysin
phrog_33753	phrog_33753	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33753.hmm	head protein
phrog_33760	phrog_33760	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33760.hmm	HNH endonuclease
phrog_33778	phrog_33778	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33778.hmm	virion structural protein
phrog_33831	phrog_33831	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33831.hmm	DNA helicase
phrog_33884	phrog_33884	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33884.hmm	HTH DNA binding protein
phrog_33904	phrog_33904	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33904.hmm	tail fiber protein
phrog_33972	phrog_33972	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_33972.hmm	tail protein
phrog_34032	phrog_34032	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34032.hmm	endonuclease
phrog_34036	phrog_34036	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34036.hmm	virion structural protein
phrog_34048	phrog_34048	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34048.hmm	terminase large subunit
phrog_34082	phrog_34082	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34082.hmm	tail length tape measure protein
phrog_34096	phrog_34096	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34096.hmm	head maturation protease
phrog_34100	phrog_34100	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34100.hmm	tail protein
phrog_34252	phrog_34252	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34252.hmm	endolysin
phrog_34270	phrog_34270	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34270.hmm	tail length tape measure protein
phrog_34374	phrog_34374	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34374.hmm	pilot protein for DNA ejection
phrog_34405	phrog_34405	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34405.hmm	tail length tape measure protein
phrog_34501	phrog_34501	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34501.hmm	tail protein
phrog_34521	phrog_34521	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34521.hmm	tail sheath
phrog_34543	phrog_34543	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34543.hmm	virion structural protein
phrog_34561	phrog_34561	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34561.hmm	terminase small subunit
phrog_34570	phrog_34570	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34570.hmm	virion structural protein
phrog_34571	phrog_34571	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34571.hmm	tail protein
phrog_34573	phrog_34573	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34573.hmm	major head protein
phrog_34575	phrog_34575	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34575.hmm	tail spike protein
phrog_34589	phrog_34589	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34589.hmm	holin
phrog_34605	phrog_34605	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34605.hmm	minor tail protein
phrog_34618	phrog_34618	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34618.hmm	baseplate protein
phrog_34646	phrog_34646	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34646.hmm	endolysin
phrog_34682	phrog_34682	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34682.hmm	holin
phrog_34720	phrog_34720	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34720.hmm	transglycosylase
phrog_34741	phrog_34741	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34741.hmm	endonuclease
phrog_34776	phrog_34776	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34776.hmm	haemolysin-type calcium binding
phrog_34807	phrog_34807	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34807.hmm	collar tail protein for L-shaped tail fibre attachment
phrog_34890	phrog_34890	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34890.hmm	head morphogenesis
phrog_34893	phrog_34893	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34893.hmm	tail assembly chaperone
phrog_34902	phrog_34902	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34902.hmm	Holliday junction resolvase
phrog_34906	phrog_34906	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34906.hmm	DNA methyltransferase
phrog_34916	phrog_34916	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34916.hmm	tail fiber protein
phrog_34923	phrog_34923	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34923.hmm	tail length tape measure protein
phrog_34934	phrog_34934	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34934.hmm	tail protein
phrog_34950	phrog_34950	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34950.hmm	helicase
phrog_34952	phrog_34952	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34952.hmm	tail protein
phrog_34961	phrog_34961	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34961.hmm	head closure Hc1
phrog_34969	phrog_34969	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34969.hmm	tail protein
phrog_34993	phrog_34993	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_34993.hmm	terminase
phrog_35009	phrog_35009	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35009.hmm	holin
phrog_35045	phrog_35045	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35045.hmm	DNA primase
phrog_35117	phrog_35117	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35117.hmm	HTH DNA binding protein
phrog_35129	phrog_35129	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35129.hmm	head protein
phrog_35150	phrog_35150	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35150.hmm	virion structural protein
phrog_35175	phrog_35175	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35175.hmm	HNH endonuclease
phrog_35194	phrog_35194	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35194.hmm	tail fiber protein
phrog_35249	phrog_35249	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35249.hmm	tail tube protein
phrog_35314	phrog_35314	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35314.hmm	head-tail connector protein
phrog_35334	phrog_35334	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35334.hmm	tail length tape measure protein
phrog_35342	phrog_35342	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35342.hmm	tail fiber protein
phrog_35358	phrog_35358	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35358.hmm	DNA primase
phrog_35360	phrog_35360	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35360.hmm	tail fiber protein
phrog_35384	phrog_35384	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35384.hmm	tail assembly chaperone
phrog_35406	phrog_35406	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35406.hmm	DNA polymerase
phrog_35419	phrog_35419	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35419.hmm	tail fiber protein
phrog_35436	phrog_35436	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35436.hmm	amidase
phrog_35449	phrog_35449	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35449.hmm	minor tail protein
phrog_35471	phrog_35471	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35471.hmm	virion structural protein
phrog_35473	phrog_35473	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35473.hmm	holin
phrog_35486	phrog_35486	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35486.hmm	tail assembly chaperone
phrog_35497	phrog_35497	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35497.hmm	esterase/lipase
phrog_35515	phrog_35515	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35515.hmm	thymidine kinase
phrog_35518	phrog_35518	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35518.hmm	tail fiber assembly
phrog_35520	phrog_35520	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35520.hmm	tail protein
phrog_35536	phrog_35536	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35536.hmm	virion structural protein
phrog_35571	phrog_35571	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35571.hmm	DNA binding protein
phrog_35587	phrog_35587	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35587.hmm	terminase large subunit
phrog_35625	phrog_35625	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35625.hmm	tRNA synthetase
phrog_35637	phrog_35637	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35637.hmm	thymidylate synthase
phrog_35653	phrog_35653	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35653.hmm	tail fiber protein
phrog_35697	phrog_35697	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35697.hmm	tail fiber protein
phrog_35707	phrog_35707	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35707.hmm	tail length tape measure protein
phrog_35709	phrog_35709	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35709.hmm	kinase
phrog_35725	phrog_35725	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35725.hmm	metallo-phosphoesterase
phrog_35737	phrog_35737	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35737.hmm	virion structural protein
phrog_35747	phrog_35747	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35747.hmm	exonuclease
phrog_35749	phrog_35749	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35749.hmm	tail protein
phrog_35784	phrog_35784	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35784.hmm	baseplate protein
phrog_35804	phrog_35804	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35804.hmm	virion structural protein
phrog_35830	phrog_35830	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35830.hmm	long tail fiber protein distal subunit
phrog_35836	phrog_35836	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35836.hmm	transglycosylase
phrog_35854	phrog_35854	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35854.hmm	HNH endonuclease
phrog_35869	phrog_35869	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35869.hmm	DNA binding protein
phrog_35915	phrog_35915	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35915.hmm	zinc-finger domain protein
phrog_35923	phrog_35923	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35923.hmm	tail length tape measure protein
phrog_35928	phrog_35928	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35928.hmm	pilot protein for DNA ejection
phrog_35934	phrog_35934	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35934.hmm	virion structural protein
phrog_35969	phrog_35969	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_35969.hmm	baseplate protein
phrog_36028	phrog_36028	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36028.hmm	RNA polymerase
phrog_36209	phrog_36209	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36209.hmm	holin
phrog_36211	phrog_36211	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36211.hmm	head maturation protease
phrog_36260	phrog_36260	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36260.hmm	tail fiber protein
phrog_36267	phrog_36267	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36267.hmm	DNA methyltransferase
phrog_36270	phrog_36270	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36270.hmm	acetyltransferase
phrog_36300	phrog_36300	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36300.hmm	virion structural protein
phrog_36307	phrog_36307	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36307.hmm	head scaffolding protein
phrog_36353	phrog_36353	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36353.hmm	virion structural protein
phrog_36390	phrog_36390	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36390.hmm	tail spike protein
phrog_36506	phrog_36506	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36506.hmm	thymidylate synthase
phrog_36509	phrog_36509	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36509.hmm	DNA primase
phrog_36555	phrog_36555	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36555.hmm	ribonucleotide reductase
phrog_36601	phrog_36601	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36601.hmm	tail fiber protein
phrog_36646	phrog_36646	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36646.hmm	restriction endonuclease II
phrog_36688	phrog_36688	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36688.hmm	tail length tape measure protein
phrog_36695	phrog_36695	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36695.hmm	virion structural protein
phrog_36707	phrog_36707	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36707.hmm	tail fiber protein
phrog_36751	phrog_36751	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36751.hmm	minor tail protein
phrog_36755	phrog_36755	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36755.hmm	uracil-DNA glycosylase
phrog_36784	phrog_36784	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36784.hmm	NAD synthetase
phrog_36805	phrog_36805	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36805.hmm	tail length tape measure protein
phrog_36818	phrog_36818	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36818.hmm	RIIB lysis inhibitor
phrog_36860	phrog_36860	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36860.hmm	HNH endonuclease
phrog_36873	phrog_36873	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36873.hmm	DNA helicase
phrog_36941	phrog_36941	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36941.hmm	head maturation protease
phrog_36964	phrog_36964	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36964.hmm	terminase large subunit
phrog_36984	phrog_36984	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_36984.hmm	DNA binding protein
phrog_37013	phrog_37013	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37013.hmm	tail fiber protein
phrog_37023	phrog_37023	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37023.hmm	endonuclease
phrog_37052	phrog_37052	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37052.hmm	head protein
phrog_37064	phrog_37064	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37064.hmm	tail fiber protein
phrog_37089	phrog_37089	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37089.hmm	recombinase
phrog_37140	phrog_37140	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_37140.hmm	head protein
