tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
g__[Clostridiales_genomosp._BVAB3],f__[Clostridiales_genomosp._BVAB3],genus,g__[Clostridiales_genomosp._BVAB3],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Clostridiales_genomosp._BVAB3],g__[Clostridiales_genomosp._BVAB3],
s__Clostridiales_genomosp._BVAB3,g__[Clostridiales_genomosp._BVAB3],species,s__Clostridiales_genomosp._BVAB3,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Clostridiales_genomosp._BVAB3],g__[Clostridiales_genomosp._BVAB3],s__Clostridiales_genomosp._BVAB3
s__Lactobacillus_sakei,g__Lactobacillus,species,s__Lactobacillus_sakei,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_sakei
s__Lactobacillus_paralimentarius,g__Lactobacillus,species,s__Lactobacillus_paralimentarius,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_paralimentarius
s__Oceanicola_sp._HL-35,g__Oceanicola,species,s__Oceanicola_sp._HL-35,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Oceanicola,s__Oceanicola_sp._HL-35
s__Prevotella_sp._HUN102,g__Prevotella,species,s__Prevotella_sp._HUN102,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_sp._HUN102
s__Caldicellulosiruptor_sp._Rt8.B8,g__Caldicellulosiruptor,species,s__Caldicellulosiruptor_sp._Rt8.B8,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacterales_Family_III._Incertae_Sedis,g__Caldicellulosiruptor,s__Caldicellulosiruptor_sp._Rt8.B8
s__Streptococcus_sp._HSISS4,g__Streptococcus,species,s__Streptococcus_sp._HSISS4,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp._HSISS4
g__[Micromonosporaceae_bacterium_URHE0070],f__Micromonosporaceae,genus,g__[Micromonosporaceae_bacterium_URHE0070],Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micromonosporaceae,g__[Micromonosporaceae_bacterium_URHE0070],
s__Micromonosporaceae_bacterium_URHE0070,g__[Micromonosporaceae_bacterium_URHE0070],species,s__Micromonosporaceae_bacterium_URHE0070,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micromonosporaceae,g__[Micromonosporaceae_bacterium_URHE0070],s__Micromonosporaceae_bacterium_URHE0070
g__[Lachnospiraceae_bacterium_AB2028],f__Lachnospiraceae,genus,g__[Lachnospiraceae_bacterium_AB2028],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_AB2028],
s__Lachnospiraceae_bacterium_AB2028,g__[Lachnospiraceae_bacterium_AB2028],species,s__Lachnospiraceae_bacterium_AB2028,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_AB2028],s__Lachnospiraceae_bacterium_AB2028
s__Alicyclobacillus_macrosporangiidus,g__Alicyclobacillus,species,s__Alicyclobacillus_macrosporangiidus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,s__Alicyclobacillus_macrosporangiidus
s__Thiomicrospira_chilensis,g__Thiomicrospira,species,s__Thiomicrospira_chilensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Thiomicrospira,s__Thiomicrospira_chilensis
g__Methanolobus,f__Methanosarcinaceae,genus,g__Methanolobus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,
s__Methanolobus_tindarius,g__Methanolobus,species,s__Methanolobus_tindarius,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_tindarius
s__Acidilobus_saccharovorans,g__Acidilobus,species,s__Acidilobus_saccharovorans,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Acidilobales,f__Acidilobaceae,g__Acidilobus,s__Acidilobus_saccharovorans
s__Rhodopirellula_europaea,g__Rhodopirellula,species,s__Rhodopirellula_europaea,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Rhodopirellula,s__Rhodopirellula_europaea
s__Sphingobium_xenophagum,g__Sphingobium,species,s__Sphingobium_xenophagum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__Sphingobium_xenophagum
s__Campylobacter_sp._FOBRC14,g__Campylobacter,species,s__Campylobacter_sp._FOBRC14,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_sp._FOBRC14
s__Hippea_sp._KM1,g__Hippea,species,s__Hippea_sp._KM1,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfurellales,f__Desulfurellaceae,g__Hippea,s__Hippea_sp._KM1
g__Nitrospira,f__Nitrospiraceae,genus,g__Nitrospira,Root,d__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,
s__Nitrospira_marina,g__Nitrospira,species,s__Nitrospira_marina,Root,d__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__Nitrospira_marina
s__Thiomicrospira_arctica,g__Thiomicrospira,species,s__Thiomicrospira_arctica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Thiomicrospira,s__Thiomicrospira_arctica
s__Thermofilum_pendens,g__Thermofilum,species,s__Thermofilum_pendens,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermofilaceae,g__Thermofilum,s__Thermofilum_pendens
f__Solibacteraceae,o__Solibacterales,family,f__Solibacteraceae,Root,d__Bacteria,p__Acidobacteria,c__Solibacteres,o__Solibacterales,f__Solibacteraceae,,
g__Candidatus_Solibacter,f__Solibacteraceae,genus,g__Candidatus_Solibacter,Root,d__Bacteria,p__Acidobacteria,c__Solibacteres,o__Solibacterales,f__Solibacteraceae,g__Candidatus_Solibacter,
s__Candidatus_Solibacter_usitatus,g__Candidatus_Solibacter,species,s__Candidatus_Solibacter_usitatus,Root,d__Bacteria,p__Acidobacteria,c__Solibacteres,o__Solibacterales,f__Solibacteraceae,g__Candidatus_Solibacter,s__Candidatus_Solibacter_usitatus
s__Peptoniphilus_obesi,g__Peptoniphilus,species,s__Peptoniphilus_obesi,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XI._Incertae_Sedis,g__Peptoniphilus,s__Peptoniphilus_obesi
g__Kallipyga,f__Clostridiales_Family_XI._Incertae_Sedis,genus,g__Kallipyga,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XI._Incertae_Sedis,g__Kallipyga,
s__Kallipyga_massiliensis,g__Kallipyga,species,s__Kallipyga_massiliensis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XI._Incertae_Sedis,g__Kallipyga,s__Kallipyga_massiliensis
s__Microbacterium_sp._KROCY2,g__Microbacterium,species,s__Microbacterium_sp._KROCY2,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp._KROCY2
s__Alcanivorax_jadensis,g__Alcanivorax,species,s__Alcanivorax_jadensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,s__Alcanivorax_jadensis
s__Capnocytophaga_cynodegmi,g__Capnocytophaga,species,s__Capnocytophaga_cynodegmi,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga_cynodegmi
g__Glycomyces,f__Glycomycetaceae,genus,g__Glycomyces,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Glycomycetaceae,g__Glycomyces,
s__Glycomyces_tenuis,g__Glycomyces,species,s__Glycomyces_tenuis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Glycomycetaceae,g__Glycomyces,s__Glycomyces_tenuis
s__Brachybacterium_squillarum,g__Brachybacterium,species,s__Brachybacterium_squillarum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,s__Brachybacterium_squillarum
s__Brachybacterium_paraconglomeratum,g__Brachybacterium,species,s__Brachybacterium_paraconglomeratum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,s__Brachybacterium_paraconglomeratum
g__Commensalibacter,f__Acetobacteraceae,genus,g__Commensalibacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Commensalibacter,
s__Commensalibacter_sp._MX01,g__Commensalibacter,species,s__Commensalibacter_sp._MX01,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Commensalibacter,s__Commensalibacter_sp._MX01
g__Coprothermobacter,f__Thermodesulfobiaceae,genus,g__Coprothermobacter,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermodesulfobiaceae,g__Coprothermobacter,
s__Coprothermobacter_platensis,g__Coprothermobacter,species,s__Coprothermobacter_platensis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermodesulfobiaceae,g__Coprothermobacter,s__Coprothermobacter_platensis
g__Sporolactobacillus,f__Sporolactobacillaceae,genus,g__Sporolactobacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,g__Sporolactobacillus,
s__Sporolactobacillus_vineae,g__Sporolactobacillus,species,s__Sporolactobacillus_vineae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,g__Sporolactobacillus,s__Sporolactobacillus_vineae
c__[Firmicutes_bacterium_ZOR0006],p__Firmicutes,class,c__[Firmicutes_bacterium_ZOR0006],Root,d__Bacteria,p__Firmicutes,c__[Firmicutes_bacterium_ZOR0006],,,,
o__[Firmicutes_bacterium_ZOR0006],c__[Firmicutes_bacterium_ZOR0006],order,o__[Firmicutes_bacterium_ZOR0006],Root,d__Bacteria,p__Firmicutes,c__[Firmicutes_bacterium_ZOR0006],o__[Firmicutes_bacterium_ZOR0006],,,
f__[Firmicutes_bacterium_ZOR0006],o__[Firmicutes_bacterium_ZOR0006],family,f__[Firmicutes_bacterium_ZOR0006],Root,d__Bacteria,p__Firmicutes,c__[Firmicutes_bacterium_ZOR0006],o__[Firmicutes_bacterium_ZOR0006],f__[Firmicutes_bacterium_ZOR0006],,
g__[Firmicutes_bacterium_ZOR0006],f__[Firmicutes_bacterium_ZOR0006],genus,g__[Firmicutes_bacterium_ZOR0006],Root,d__Bacteria,p__Firmicutes,c__[Firmicutes_bacterium_ZOR0006],o__[Firmicutes_bacterium_ZOR0006],f__[Firmicutes_bacterium_ZOR0006],g__[Firmicutes_bacterium_ZOR0006],
s__Firmicutes_bacterium_ZOR0006,g__[Firmicutes_bacterium_ZOR0006],species,s__Firmicutes_bacterium_ZOR0006,Root,d__Bacteria,p__Firmicutes,c__[Firmicutes_bacterium_ZOR0006],o__[Firmicutes_bacterium_ZOR0006],f__[Firmicutes_bacterium_ZOR0006],g__[Firmicutes_bacterium_ZOR0006],s__Firmicutes_bacterium_ZOR0006
g__Donghicola,f__Rhodobacteraceae,genus,g__Donghicola,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Donghicola,
s__Donghicola_xiamenensis,g__Donghicola,species,s__Donghicola_xiamenensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Donghicola,s__Donghicola_xiamenensis
s__Amphibacillus_xylanus,g__Amphibacillus,species,s__Amphibacillus_xylanus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Amphibacillus,s__Amphibacillus_xylanus
s__Geobacter_sulfurreducens,g__Geobacter,species,s__Geobacter_sulfurreducens,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Geobacteraceae,g__Geobacter,s__Geobacter_sulfurreducens
s__Gloeobacter_violaceus,g__Gloeobacter,species,s__Gloeobacter_violaceus,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__[Gloeobacter],g__Gloeobacter,s__Gloeobacter_violaceus
s__Sphaerochaeta_coccoides,g__Sphaerochaeta,species,s__Sphaerochaeta_coccoides,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sphaerochaeta,s__Sphaerochaeta_coccoides
s__Streptococcus_urinalis,g__Streptococcus,species,s__Streptococcus_urinalis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_urinalis
s__Veillonella_sp._oral_taxon_780,g__Veillonella,species,s__Veillonella_sp._oral_taxon_780,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,s__Veillonella_sp._oral_taxon_780
g__[Ruminococcaceae_bacterium_FB2012],f__Ruminococcaceae,genus,g__[Ruminococcaceae_bacterium_FB2012],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__[Ruminococcaceae_bacterium_FB2012],
s__Ruminococcaceae_bacterium_FB2012,g__[Ruminococcaceae_bacterium_FB2012],species,s__Ruminococcaceae_bacterium_FB2012,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__[Ruminococcaceae_bacterium_FB2012],s__Ruminococcaceae_bacterium_FB2012
s__Sporosarcina_newyorkensis,g__Sporosarcina,species,s__Sporosarcina_newyorkensis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__Sporosarcina_newyorkensis
s__Streptococcus_constellatus,g__Streptococcus,species,s__Streptococcus_constellatus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_constellatus
s__Streptococcus_criceti,g__Streptococcus,species,s__Streptococcus_criceti,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_criceti
s__Pyrococcus_sp._ST04,g__Pyrococcus,species,s__Pyrococcus_sp._ST04,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,s__Pyrococcus_sp._ST04
g__Desmospora,f__Thermoactinomycetaceae,genus,g__Desmospora,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Desmospora,
s__Desmospora_sp._8437,g__Desmospora,species,s__Desmospora_sp._8437,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Desmospora,s__Desmospora_sp._8437
g__Dialister,f__Veillonellaceae,genus,g__Dialister,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Dialister,
s__Dialister_micraerophilus,g__Dialister,species,s__Dialister_micraerophilus,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Dialister,s__Dialister_micraerophilus
s__Veillonella_sp._ACP1,g__Veillonella,species,s__Veillonella_sp._ACP1,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,s__Veillonella_sp._ACP1
s__Dyadobacter_crusticola,g__Dyadobacter,species,s__Dyadobacter_crusticola,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Dyadobacter,s__Dyadobacter_crusticola
s__Candidatus_Pelagibacter_sp._HIMB1321,g__Candidatus_Pelagibacter,species,s__Candidatus_Pelagibacter_sp._HIMB1321,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Candidatus_Pelagibacter],f__[Candidatus_Pelagibacter],g__Candidatus_Pelagibacter,s__Candidatus_Pelagibacter_sp._HIMB1321
s__Mobiluncus_mulieris,g__Mobiluncus,species,s__Mobiluncus_mulieris,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,s__Mobiluncus_mulieris
s__Enterococcus_saccharolyticus,g__Enterococcus,species,s__Enterococcus_saccharolyticus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_saccharolyticus
g__Tenacibaculum,f__Flavobacteriaceae,genus,g__Tenacibaculum,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum,
s__Tenacibaculum_sp._47A_GOM-205m,g__Tenacibaculum,species,s__Tenacibaculum_sp._47A_GOM-205m,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum,s__Tenacibaculum_sp._47A_GOM-205m
s__Oribacterium_sinus,g__Oribacterium,species,s__Oribacterium_sinus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Oribacterium,s__Oribacterium_sinus
s__Enterococcus_dispar,g__Enterococcus,species,s__Enterococcus_dispar,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_dispar
s__Mycoplasma_opalescens,g__Mycoplasma,species,s__Mycoplasma_opalescens,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_opalescens
s__Mycoplasma_columbinum,g__Mycoplasma,species,s__Mycoplasma_columbinum,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_columbinum
f__[Thermoanaerobacter_cellulolyticus],o__Clostridiales,family,f__[Thermoanaerobacter_cellulolyticus],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Thermoanaerobacter_cellulolyticus],,
g__[Thermoanaerobacter_cellulolyticus],f__[Thermoanaerobacter_cellulolyticus],genus,g__[Thermoanaerobacter_cellulolyticus],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Thermoanaerobacter_cellulolyticus],g__[Thermoanaerobacter_cellulolyticus],
s__Thermoanaerobacter_cellulolyticus,g__[Thermoanaerobacter_cellulolyticus],species,s__Thermoanaerobacter_cellulolyticus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Thermoanaerobacter_cellulolyticus],g__[Thermoanaerobacter_cellulolyticus],s__Thermoanaerobacter_cellulolyticus
s__Ureaplasma_canigenitalium,g__Ureaplasma,species,s__Ureaplasma_canigenitalium,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Ureaplasma,s__Ureaplasma_canigenitalium
s__Oribacterium_sp._oral_taxon_078,g__Oribacterium,species,s__Oribacterium_sp._oral_taxon_078,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Oribacterium,s__Oribacterium_sp._oral_taxon_078
s__Mycoplasma_iners,g__Mycoplasma,species,s__Mycoplasma_iners,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_iners
s__Mycoplasma_columborale,g__Mycoplasma,species,s__Mycoplasma_columborale,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_columborale
c__Anaerolineae,p__Chloroflexi,class,c__Anaerolineae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,
o__Anaerolineales,c__Anaerolineae,order,o__Anaerolineales,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,,,
f__Anaerolineaceae,o__Anaerolineales,family,f__Anaerolineaceae,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,,
g__Anaerolinea,f__Anaerolineaceae,genus,g__Anaerolinea,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,
s__Anaerolinea_thermophila,g__Anaerolinea,species,s__Anaerolinea_thermophila,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,s__Anaerolinea_thermophila
s__Desulfotomaculum_arcticum,g__Desulfotomaculum,species,s__Desulfotomaculum_arcticum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_arcticum
g__Caldanaerovirga,f__Thermoanaerobacterales_Family_III._Incertae_Sedis,genus,g__Caldanaerovirga,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacterales_Family_III._Incertae_Sedis,g__Caldanaerovirga,
s__Caldanaerovirga_acetigignens,g__Caldanaerovirga,species,s__Caldanaerovirga_acetigignens,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacterales_Family_III._Incertae_Sedis,g__Caldanaerovirga,s__Caldanaerovirga_acetigignens
s__Mycoplasma_primatum,g__Mycoplasma,species,s__Mycoplasma_primatum,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_primatum
g__Sporolituus,f__Veillonellaceae,genus,g__Sporolituus,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Sporolituus,
s__Sporolituus_thermophilus,g__Sporolituus,species,s__Sporolituus_thermophilus,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Sporolituus,s__Sporolituus_thermophilus
f__Clostridiales_Family_XII._Incertae_Sedis,o__Clostridiales,family,f__Clostridiales_Family_XII._Incertae_Sedis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XII._Incertae_Sedis,,
g__Acidaminobacter,f__Clostridiales_Family_XII._Incertae_Sedis,genus,g__Acidaminobacter,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XII._Incertae_Sedis,g__Acidaminobacter,
s__Acidaminobacter_hydrogenoformans,g__Acidaminobacter,species,s__Acidaminobacter_hydrogenoformans,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XII._Incertae_Sedis,g__Acidaminobacter,s__Acidaminobacter_hydrogenoformans
g__Methanofollis,f__Methanomicrobiaceae,genus,g__Methanofollis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanofollis,
s__Methanofollis_liminatans,g__Methanofollis,species,s__Methanofollis_liminatans,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanofollis,s__Methanofollis_liminatans
g__Candidatus_Blochmannia,f__Enterobacteriaceae,genus,g__Candidatus_Blochmannia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Candidatus_Blochmannia,
